replicate_number,replicate_value
187,0.8137967090962753
188,-0.1205195717307419
189,0.7002785724727847
190,-0.8398630747336319
191,0.24573647130972584
192,-1.4975392705096815
193,-1.6740498340467724
194,-0.23092035945229603
195,0.33599614321761784
196,0.9331597724590182
197,0.4174085638950716
198,0.5179502809613599
199,-0.006372088012019783
200,-2.7357213157084623
201,0.8532489566660104
202,0.37211668049278546
203,0.730391714668307
204,-0.2438709383431129
205,0.1808253115493694
206,0.02668663768574176
207,0.20794062500759458
208,-0.1819524325411541
209,-0.8774833219315988
210,-1.4749682069651173
211,-0.5766595157868596
212,-0.6362558748319226
213,-3.7591863149648037
214,1.8903463014330137
215,0.6876619885362556
216,0.3282061379215905
217,-0.8289161077404702
218,-0.5177096765404017
219,1.2172135226743257
220,-1.8151866135610057
221,0.6528341318837605
222,-0.49981697200668485
223,-1.2675655758061066
224,0.9386048297392151
225,-0.4545597982956641
226,-0.3938567014623348
227,-0.8027587173123377
228,-0.9209720699849865
229,0.15983782262174415
230,0.5315663543242217
231,-0.3472556268565777
232,0.20995262905813478
233,0.23815273714733248
234,1.6717490212201305
235,-0.16232431730215027
236,-0.39585318634389416
237,0.5066869373974008
238,-0.6232789825600259
239,-1.0149495231736296
240,0.6688699495414439
241,0.2194516340573376
242,-1.1806070231710577
243,0.056292499435844225
244,-2.0024081005169423
245,-1.4069071589951536
246,1.8351285759871692
247,0.7146788001593452
248,-1.5346542757240846
249,-0.3194146557592831
250,-0.7897139092997182
251,-0.7521886893949729
252,0.7678170892809698
253,0.3448503346564113
254,0.20500784099884833
255,0.11851697116812596
256,0.38599322114097145
257,-0.5398293573621207
258,-0.4617722498295206
259,-4.176792251401524
260,0.8777182732928415
261,-0.44793945851249733
262,-0.03601354672283051
263,-0.8683067100570251
264,5.991228230974601
265,-1.0844426337682977
266,-0.6815980003686137
267,-0.9914082682053814
268,0.47882971038171734
269,1.5352230573271641
270,-1.1508873026618585
271,1.6040579493132805
272,1.2351789991844297
273,-1.402934836514719
274,0.294324684224923
275,-0.3512862417611282
276,2.4824801642960206
277,0.22223542695557688
278,-0.32467123801183073
279,0.30553923416677753
280,0.101912217142276
281,23.85308196618796
282,0.9119530992163731
283,0.3033700548232186
284,0.3273982134928502
285,-2.410287707584399
286,0.5653823698970868
287,0.32756591275911406
288,-0.17932836460393226
289,-1.2723621247468293
290,0.7839231228058338
291,-0.7407489154099172
292,0.5671136244952173
293,0.35252648273156917
294,-0.2769270306410403
295,0.8923138703449542
296,-0.13713136769361278
297,-9.687282453043922
298,-0.2447400997885291
299,0.5654324729602043
300,0.7137192394312112
301,-0.5930770264330432
302,-0.0858433211555565
303,-0.11847299924515009
304,1.5808099770939983
305,0.23485502889173138
306,0.3906415173758903
307,0.38701418511768465
308,0.4574480699025229
309,-0.9184185379536688
310,6.804641649689771
311,2.518697401343594
312,-0.544519948290633
313,0.15641000859493445
314,0.579825254878877
315,0.5619307071966313
316,-0.7780400045340745
317,-0.5719402631224029
318,1.7133237834901018
319,-0.005293975296686523
320,0.14404922973897633
321,-1.1114872383861079
322,0.3507673351889694
323,-0.34684372341736325
324,0.21839886479185308
325,1.0824317890032813
326,0.5989916756936745
327,-0.1413662730193058
328,0.2635055246938448
329,0.21988460595799544
330,1.2241404114701997
331,0.31766544577856537
332,-0.959878257245663
333,-1.1326551747433287
334,0.9678192387736712
335,-0.5820549656441919
336,0.13005227610657172
337,-2.3170653753063406
338,-1.3928456166246987
339,-1.9342035373617168
340,0.4754680967145093
341,0.3894997017402652
342,1.923097328196591
343,-0.23443944072782902
344,0.24550226951496681
345,0.5229653389552787
346,-1.7696948627984823
347,0.2481901615563112
348,-0.7077375067423265
349,1.6844531152758693
350,2.292252267750682
351,-0.21496050184818905
352,-0.6416587291263808
353,-0.16172980256964015
354,0.06602106219479717
355,0.0957251100338196
356,0.7947859224288508
357,-6.305721616938497
358,-0.8652381363651224
359,-0.8533174406273949
360,-0.440888036916357
361,1.5423220964332347
362,1.6648192555257109
363,0.5946584689018726
364,-1.0411338188262025
365,-0.6787801860370797
366,-0.6041989160511766
367,0.5773030953989218
368,-2.0314323639811205
369,-0.4668296849698949
370,-1.0015568179290475
371,1.7824789540682802
372,0.14881196664246704
373,-2.539034327528565
374,-0.2598353289289198
375,-0.5559396152293685
376,0.29576462182987945
377,0.2785691950454103
378,1.0485140982489458
379,-8.83171965605642
380,-0.4520138400146254
381,-0.34092478341518934
382,-0.633209192405488
383,-0.9446232557535392
384,1.6293962418531809
385,-1.2506886136256494
386,-0.5404365145017328
387,0.34063948068241495
388,2.1721670969430242
389,-0.4141300806372983
390,0.2917882006602658
391,-1.1099515098407653
392,0.8247308001671295
393,0.45907996128331763
394,-0.4356185551178445
395,0.7878874973347546
396,-0.1739219443960574
397,-0.6766570472040545
398,0.03496715883822642
399,1.0291627258447882
400,0.020932467415851915
401,-0.8088752633695953
402,-0.49109768035030066
403,-0.6359527224610204
404,1.0031851011926218
405,-0.7735820415942041
406,1.1670393250495263
407,1.4498818595100824
408,1.6113129019602341
409,-1.3803316197270763
410,-0.5037136992282779
411,1.5578480772289538
412,-0.8460098842882057
413,-0.3260137315120316
414,0.43884769106391225
415,-0.9009745199568245
416,0.5358259800799227
417,0.6184628705555523
418,-1.0888872812426453
419,-1.2617338675507113
420,-1.0879333275233343
421,-0.43931636402140756
422,0.6738107561013335
423,4.313449848082277
424,3.377614227775254
425,-0.02045631940694086
426,-0.8279306763032578
427,-1.2551247234291616
428,0.2604453748166747
429,-0.5054724663766198
430,-1.056775694498401
431,0.6005992312349842
432,2.0053225702673676
433,1.8566405896250828
434,0.5141181710866977
435,-4.142490225878691
436,-0.9056250681200247
437,0.5518006278717731
438,0.0969839984380737
439,0.4339995018578856
440,-0.9402445276922833
441,-0.5075277718487982
442,-0.625319746233886
443,0.33718741716451106
444,-0.8710310266435329
445,0.4284184081818036
446,-0.9686957410577661
447,1.2865326899976173
448,0.29145885885053807
449,0.7339409223509362
450,1.2397764351640361
451,-1.043561877387661
452,0.6490340107682717
453,0.4768482020982595
454,0.2094631499297148
455,-1.7186069781178643
456,-0.580687409917008
457,-0.9234444005313518
458,-2.3764459530579893
459,-1.6713510871367574
460,-0.35101832872772915
461,-0.8064279894119725
462,1.0373548315575178
463,-1.205703474295944
464,1.0058211466217961
465,-1.863851296838005
466,2.22097790619454
467,3.9401429448779575
468,-0.8452485685211033
469,0.027683858241528574
470,1.5135166598187806
471,-0.8986973261786794
472,0.6628584588944851
473,1.761933813294911
474,-0.08428080714602909
475,-0.5417694739232164
476,0.032824181449780394
477,-0.3484601532962069
478,0.2441431822802391
479,1.3213329248172048
480,0.26940177211035676
481,1.295136456164733
482,-0.418160412240519
483,1.9986899936093176
484,-3.1165425579021364
485,-0.7284761706009113
486,-1.2539421932994466
487,2.2323986451922515
488,-0.4370910473920483
489,2.4854511718016083
490,0.8340447950839582
491,-0.41458849399509673
492,1.6810910443579103
493,2.0084952806472596
494,0.8225528427020518
495,0.8716794733545873
496,-1.6304811483222723
497,0.1337223250563033
498,-2.1222630785487815
499,0.2847025789960859
500,-0.05917743093996623
501,0.29611944735934276
502,0.6008926278558062
503,2.360642557386083
504,-0.19450271124225701
505,-0.2534270715085035
506,0.5506506688565087
507,-0.40375909601057286
508,0.07988170151458306
509,1.442139375146432
510,0.053407368132164686
511,-0.10002236687404904
512,-1.7313304890556123
513,0.6547417111892839
514,0.25498942949442105
515,-2.485600077083757
516,-1.2916190596318775
517,0.35194275818211856
518,0.3308028108502626
519,-1.5647041794146874
520,-2.1928082225739427
521,-0.8739914669781581
522,2.1019071740351216
523,-1.6057140449651024
524,0.275391183906272
525,-0.5780256531552359
526,-0.08086887164298155
527,0.7215913668837364
528,-3.674429011472362
529,0.35557171283510663
530,-0.17842383745375995
531,-0.439357782754285
532,0.24598352008891297
533,-1.1882525120910024
534,0.04439391631736905
535,-1.0284007809379627
536,-0.49608564174564573
537,-0.6259627302776588
538,-1.7140221287773685
539,-0.7575687120665046
540,3.6311538325183115
541,0.806513381377189
542,-0.7003827825970134
543,-1.2490319733100421
544,1.6099941768320891
545,0.35575165561472616
546,5.1488881494708165
547,-0.23210270523851756
548,-0.10579724358016147
549,-1.2966433985228645
550,-0.051359192575590774
551,1.0949344574498487
552,-0.20929218156560572
553,1.1270427009806978
554,0.6106864838018378
555,-0.24120295120553548
556,-0.3240802935279472
557,-0.4590273653549617
558,0.052485140423928114
559,0.6344943759226319
560,1.2396185491005032
561,-0.5730172109651915
562,-1.4334935511751712
563,-0.7445735154338068
564,-0.4433443016997065
565,-1.7982440349255213
566,0.20052364401971473
567,3.1196850764090174
568,0.9708411263095573
569,0.35606072237820374
570,-1.501010174332376
571,0.4081418027031668
572,-0.8372292795129881
573,-0.1026536049387131
574,-3.0891847210393677
575,1.7256375658948884
576,0.11531033866885418
577,-1.0829102193444333
578,2.300481356254414
579,1.2023420639710312
580,2.1036575439717993
581,0.05117020693927502
582,-2.7984826574197204
583,-0.7413584108369148
584,1.6741682027333835
585,-0.3415028923415309
586,-0.07673823474039676
587,-0.006340873166152228
588,0.5429674462581443
589,-0.5769464722759748
590,7.444487167810347
591,6.337125287003394
592,-0.7614642595044733
593,-1.354857018525625
594,0.1879647424120145
595,1.1574382809075214
596,0.09083712237194955
597,-1.0958008569077893
598,0.022878605664115932
599,0.9799041187303172
600,-0.23444605525876788
601,-0.6820145087941075
602,-0.8864265680577755
603,0.7578809167255536
604,0.33821983701011277
605,-0.3588826042325782
606,1.9276938995828004
607,0.9201489198248247
608,-2.1154747516231907
609,-1.607024646146262
610,1.0625560055739927
611,-0.011827621101578674
612,1.826538314719848
613,-2.2881486913247713
614,0.12247776020744094
615,-0.5670246506250444
616,-0.4473975667477746
617,0.40897643241708803
618,16.233793218223102
619,-0.20415617516675877
620,-0.7494423933847899
621,-0.3229274557851983
622,0.27930319421475863
623,1.7696829179543563
624,-1.1352332336682882
625,-1.533982628235007
626,0.08852382089325872
627,-1.0041980338673002
628,-4.534665307501192
629,0.5403946791196813
630,0.18331268713365959
631,1.220755317835805
632,6.3119052307012735
633,-4.17947650954339
634,-2.5219566785528222
635,-0.14554697173720274
636,-0.4156269970822457
637,-1.606654644148257
638,-1.2786101991210999
639,-0.021342975167588134
640,0.4005932197003651
641,0.6132001035189232
642,2.270502309550722
643,-0.20381349754129469
644,-0.3352555757061668
645,1.4730768988426264
646,-1.6066186634891408
647,-0.1943915147322522
648,-0.4042284740708953
649,0.7680720342807744
650,0.3119299744299824
651,-1.3755692028991344
652,-0.8713407364838003
653,-0.668729557617912
654,0.4106213201351441
655,0.03317593087925726
656,-1.0444528099832464
657,-0.6349813156782399
658,-0.4354532917447965
659,3.2913061391240723
660,-0.0043359018361056765
661,-0.40520206895994704
662,0.4050722066864447
663,-0.0856474757981154
664,-0.3938362504320839
665,-2.4255840591370172
666,-2.023181750237797
667,3.0611155581009766
668,0.4752791884624033
669,-0.060685208593361864
670,0.14506373570932837
671,0.6972292410083951
672,0.3437757329841164
673,-2.3501601474651044
674,0.5736726786010995
675,1.4072878354964802
676,-0.43711762528929404
677,-0.1912672799396439
678,-0.022771569319309414
679,-0.24868135044366294
680,0.7838301772395558
681,-3.0236725122492105
682,-1.6629963810649298
683,0.512201823987142
684,1.0098656596021178
685,-1.3250465673330836
686,-0.40280397920382816
687,1.2845211851291758
688,0.029402857533473454
689,-1.1962686541383758
690,-2.0256637245802334
691,0.2598452273801449
692,-0.44783788742683694
693,-0.6574188043789105
694,0.5998184916734641
695,1.060163175580593
696,2.062921239578353
697,-1.8749393529074885
698,0.13515673329297356
699,1.244131228622504
700,1.2446483960615697
701,-1.162692508333185
702,-0.11373409740422838
703,-22.15946361059009
704,-1.8195805592506749
705,2.177285227186058
706,0.5680894743788651
707,-3.181018841565532
708,-56.801464761787635
709,0.6538561943464883
710,-1.8935248050008409
711,0.2177878807750012
712,0.4353711947407891
713,1.0405576438748934
714,-1.1659798141614344
715,0.8484807219575307
716,0.6624378793036679
717,0.5141997615753582
718,-1.0285815294092282
719,-2.1175763595305206
720,0.40713135067121653
721,-1.197884948511703
722,1.0752991220908479
723,0.3549167013448461
724,0.01686677896062476
725,0.7555095970932285
726,-0.8047685839763037
727,-0.2214176978020699
728,-0.17034572843970544
729,-0.4505512121563346
730,0.5184146961404479
731,2.980469248630705
732,0.8378891665005799
733,-1.9695673608339501
734,-2.3516355462583767
735,-0.9833341830678172
736,-0.07819959076249394
737,0.8472806347562981
738,0.7605053925521565
739,-0.37707197751123855
740,-4.829252943307588
741,1.1703661046923903
742,1.6087800614175816
743,-0.048563886489090706
744,0.8171112728465876
745,1.0828880837427521
746,-0.7428972976290628
747,-1.3829098922775829
748,-1.478159915269309
749,1.9694925944395834
750,-0.07687853971713493
751,-0.22015358702282217
752,2.4053154691926983
753,-1.0323868302536137
754,1.356552799811889
755,-0.7083060723990466
756,1.3096575690371495
757,-0.08070796295846129
758,0.19302594936787285
759,-2.3728703599412606
760,-0.7469871644791026
761,0.19320144392238328
762,2.257059688195697
763,-0.5243752437561578
764,0.3889549754241187
765,-1.5604625722323566
766,-0.45380102336129485
767,-1.3029749973956657
768,0.746241329592281
769,-0.7769701361976399
770,1.0531308453717898
771,-0.37023572491927026
772,0.672272924136475
773,0.8752352231508628
774,-0.30916443153901363
775,4.842868495443139
776,-2.7003296280757927
777,0.10513962810387271
778,-0.14021941990557713
779,-1.2763041154558754
780,0.7391414336819624
781,-0.4182560942695621
782,-1.6864362164321154
783,0.5530888819466467
784,-0.18943701352673742
785,0.4739041617253268
786,-1.6960764047855994
787,0.045328646958006764
788,1.293509852664497
789,0.6481710904614355
790,-0.3639531354400789
791,1.2847183808592857
792,-1.5170581106769423
793,-0.4973647844434826
794,-0.39641546139736217
795,-0.35974163667890446
796,-0.3346372136883857
797,0.41293150478805857
798,0.22431616681783068
799,1.056034947945707
800,0.09825311642998268
801,-0.24845857226687246
802,0.17600117485097538
803,-0.9557307612266045
804,-0.5060808177380014
805,1.1956518479184541
806,-0.8568797221119827
807,-2.0773549691588173
808,-1.656687110897579
809,0.4853514166831969
810,0.22302893044405378
811,-1.2175010494430818
812,-0.09328912668752588
813,0.9334594245979536
814,0.3857389367056101
815,-0.44770106617135874
816,-0.2182791668031184
817,-0.286510609314801
818,0.3107660899485172
819,0.3165256752187817
820,-1.6133816958230387
821,0.5923159312837325
822,-0.588929928417907
823,0.5448370719933668
824,4.062723893717473
825,1.988323866404404
826,-0.3777602899501655
827,-0.23496508625112886
828,-1.6622973417016622
829,-0.4640078660881132
830,0.8211033763180706
831,1.0547788822494688
832,0.40452361070702625
833,-1.602761257595645
834,0.03257804578269282
835,0.505565416582126
836,2.4829506702510096
837,0.38510645081356776
838,0.6460241860058435
839,1.825762605499644
840,1.1728239560753229
841,0.7312404632053251
842,-0.7969964153807018
843,-0.20056824771416243
844,-0.7792173590375804
845,2.0452769302076637
846,2.492128495376748
847,-0.6944504639460396
848,-0.7783738779057235
849,2.9403659194911635
850,2.268724875017978
851,-1.365103665608136
852,0.8112305108273052
853,0.22656003087159268
854,-0.30122002401775333
855,0.9847450368744902
856,0.10260066398172818
857,2.8056723456159522
858,0.14523349239950692
859,1.4309734107534258
860,-1.067114219516612
861,2.153074231130716
862,0.3830438744860771
863,0.0004535253842799539
864,-0.8850771768121984
865,-0.22125335819767492
866,0.13128543947721188
867,-1.2064262044440368
868,-2.175050811418966
869,0.7123541514516794
870,-1.1695801121594414
871,0.653037701846446
872,0.6513397024295524
873,4.640610871482955
874,0.38210210908916353
875,0.4876286504774079
876,0.8728872554718389
877,-2.2357005560114005
878,-0.423124985608223
879,-1.2472706942416538
880,0.0777769004624379
881,-0.909184446055465
882,-0.003245939239541679
883,0.5197874960761962
884,2.6774601810512486
885,5.8815535310895894
886,1.6674003341731036
887,1.4109418161023193
888,1.4266829041892073
889,0.6342684388735632
890,-1.5528529983243544
891,1.1395734652101657
892,-0.6225654190880313
893,0.9580980537009638
894,0.5632110861570829
895,0.5919046516930278
896,2.2799156062637023
897,0.9417878112978038
898,-0.2730849418258781
899,0.06927649843027638
900,-0.021171866612120713
901,0.872080785600436
902,-0.11293216393511361
903,1.1449677748513851
904,-2.105168921622787
905,-0.5823302528372175
906,0.5392092409105553
907,0.8380602602786498
908,0.22007300572082075
909,1.7489926472588633
910,-0.256474425524623
911,-0.7921113894820131
912,2.138205748419671
913,0.375014117631289
914,-0.288589690700643
915,-1.4525734502818415
916,0.11691987494823443
917,-0.30334083581742105
918,0.19786811477561025
919,0.6705206949334541
920,0.0697158230870465
921,-0.1447901963412636
922,1.292498227230997
923,-0.9032946055530324
924,-1.898426560231597
925,-0.7054541730716551
926,0.7049854154722166
927,1.160723195040296
928,0.4101127357768183
929,-0.8457941460622874
930,1.0939917498576028
931,1.0562254171684755
932,-0.06601938422602134
933,0.4239568834553005
934,1.805732177973134
935,0.7044577212736733
936,0.12177052248373929
937,0.7403310257485449
938,-1.001398701553257
939,1.6089493430984012
940,-0.08227503237951682
941,0.04138226432213435
942,1.1712936124207545
943,-0.5013191411454767
944,-7.6113127706095245
945,-0.9218074487489654
946,-1.6161964190471756
947,-1.4273380581743382
948,1.2214861455557837
949,0.42299322189076005
950,-0.22568727514080975
951,-0.7050987872493943
952,3.951114787733553
953,-1.1168200900240235
954,-2.871500636805221
955,0.17355756091467206
956,0.4468931816516454
957,-1.7088015122473836
958,0.8063242474365704
959,-2.230839598070732
960,-0.10767382606650205
961,0.5309386258017187
962,0.8688363622443293
963,-1.014791185113314
964,-0.7135185580305528
965,-0.31328035257741693
966,-1.6845540858649035
967,0.08441934811945974
968,-1.5653611409329091
969,0.4259974806591804
970,0.2826239350705514
971,-0.5808253423977586
972,1.328449685708697
973,-1.7174825327116379
974,-0.7117847731804892
975,-0.7933115002808601
976,1.093421525615015
977,-0.609674112914412
978,-1.8493271840895686
979,-1.708739318418909
980,-0.11718560391681322
981,-0.9269012620685585
982,0.7662076753890164
983,0.7893087285160731
984,0.5279317347805424
985,-0.06938976474907889
986,0.8500700048811798
987,-0.16102656992481032
988,1.2637466606090444
989,-0.9896620333964988
990,1.1167304928537498
991,0.37558351028683473
992,0.29610350607846764
993,1.2604395376816317
994,1.5143714494602254
995,-1.5800890884326795
996,-1.0947537971522188
997,-0.585922199567422
998,0.30815765491203084
999,0.18927263700660396
1000,-0.24259647455528732
